sample,Test_size,alpha,actual_prop,pred_prop,abs_error,quantifier
1,20,0.7,0.7,1.0,0.3,SORD
2,20,0.7,0.7,0.1,0.6,CC
2,20,0.7,0.7,1.0,0.3,ACC
2,20,0.7,0.7,0.24,0.46,PCC
2,20,0.7,0.7,0.57,0.13,PACC
2,20,0.7,0.7,0.89,0.19,X
2,20,0.7,0.7,0.89,0.19,MAX
2,20,0.7,0.7,1.0,0.3,T50
2,20,0.7,0.7,,,MS
2,20,0.7,0.7,0.47,0.23,HDy
2,20,0.7,0.7,0.0,0.7,DyS
2,20,0.7,0.7,0.92,0.22,SORD
3,20,0.7,0.7,0.05,0.65,CC
3,20,0.7,0.7,0.38,0.32,ACC
3,20,0.7,0.7,0.21,0.49,PCC
3,20,0.7,0.7,0.14,0.56,PACC
3,20,0.7,0.7,0.7,0.0,X
3,20,0.7,0.7,0.52,0.18,MAX
3,20,0.7,0.7,0.79,0.09,T50
3,20,0.7,0.7,,,MS
3,20,0.7,0.7,0.41,0.29,HDy
3,20,0.7,0.7,0.0,0.7,DyS
3,20,0.7,0.7,0.51,0.19,SORD
1,20,0.8,0.8,0.15,0.65,CC
1,20,0.8,0.8,1.0,0.2,ACC
1,20,0.8,0.8,0.31,0.49,PCC
1,20,0.8,0.8,1.0,0.2,PACC
1,20,0.8,0.8,1.0,0.2,X
1,20,0.8,0.8,1.0,0.2,MAX
1,20,0.8,0.8,1.0,0.2,T50
1,20,0.8,0.8,,,MS
1,20,0.8,0.8,0.95,0.15,HDy
1,20,0.8,0.8,0.0,0.8,DyS
1,20,0.8,0.8,1.0,0.2,SORD
2,20,0.8,0.8,0.2,0.6,CC
2,20,0.8,0.8,1.0,0.2,ACC
2,20,0.8,0.8,0.29,0.51,PCC
2,20,0.8,0.8,1.0,0.2,PACC
2,20,0.8,0.8,1.0,0.2,X
2,20,0.8,0.8,0.89,0.09,MAX
2,20,0.8,0.8,1.0,0.2,T50
2,20,0.8,0.8,,,MS
2,20,0.8,0.8,1.0,0.2,HDy
2,20,0.8,0.8,0.0,0.8,DyS
2,20,0.8,0.8,1.0,0.2,SORD
3,20,0.8,0.8,0.15,0.65,CC
3,20,0.8,0.8,1.0,0.2,ACC
3,20,0.8,0.8,0.29,0.51,PCC
3,20,0.8,0.8,1.0,0.2,PACC
3,20,0.8,0.8,1.0,0.2,X
3,20,0.8,0.8,1.0,0.2,MAX
3,20,0.8,0.8,1.0,0.2,T50
3,20,0.8,0.8,,,MS
3,20,0.8,0.8,0.91,0.11,HDy
3,20,0.8,0.8,0.0,0.8,DyS
3,20,0.8,0.8,1.0,0.2,SORD
1,20,0.9,0.9,0.0,0.9,CC
1,20,0.9,0.9,0.0,0.9,ACC
1,20,0.9,0.9,0.21,0.69,PCC
1,20,0.9,0.9,0.0,0.9,PACC
1,20,0.9,0.9,0.89,0.01,X
1,20,0.9,0.9,0.7,0.2,MAX
1,20,0.9,0.9,1.0,0.1,T50
1,20,0.9,0.9,,,MS
1,20,0.9,0.9,0.59,0.31,HDy
1,20,0.9,0.9,0.0,0.9,DyS
1,20,0.9,0.9,0.67,0.23,SORD
2,20,0.9,0.9,0.25,0.65,CC
2,20,0.9,0.9,1.0,0.1,ACC
2,20,0.9,0.9,0.32,0.58,PCC
2,20,0.9,0.9,1.0,0.1,PACC
2,20,0.9,0.9,1.0,0.1,X
2,20,0.9,0.9,1.0,0.1,MAX
2,20,0.9,0.9,1.0,0.1,T50
2,20,0.9,0.9,,,MS
2,20,0.9,0.9,1.0,0.1,HDy
2,20,0.9,0.9,0.0,0.9,DyS
2,20,0.9,0.9,1.0,0.1,SORD
3,20,0.9,0.9,0.05,0.85,CC
3,20,0.9,0.9,0.38,0.52,ACC
3,20,0.9,0.9,0.22,0.68,PCC
3,20,0.9,0.9,0.29,0.61,PACC
3,20,0.9,0.9,1.0,0.1,X
3,20,0.9,0.9,1.0,0.1,MAX
3,20,0.9,0.9,0.37,0.53,T50
3,20,0.9,0.9,,,MS
3,20,0.9,0.9,0.66,0.24,HDy
3,20,0.9,0.9,0.0,0.9,DyS
3,20,0.9,0.9,0.51,0.39,SORD
1,20,1.0,0.0,0.02,0.02,CC
1,20,1.0,0.0,0.0,0.0,ACC
1,20,1.0,0.0,0.16,0.16,PCC
1,20,1.0,0.0,0.0,0.0,PACC
1,20,1.0,0.0,0.01,0.01,X
1,20,1.0,0.0,0.02,0.02,MAX
1,20,1.0,0.0,0.01,0.01,T50
1,20,1.0,0.0,,,MS
1,20,1.0,0.0,0.01,0.01,HDy
1,20,1.0,0.0,0.0,0.0,DyS
1,20,1.0,0.0,0.03,0.03,SORD
2,20,1.0,0.0,0.02,0.02,CC
2,20,1.0,0.0,0.0,0.0,ACC
2,20,1.0,0.0,0.16,0.16,PCC
2,20,1.0,0.0,0.0,0.0,PACC
2,20,1.0,0.0,0.01,0.01,X
2,20,1.0,0.0,0.02,0.02,MAX
2,20,1.0,0.0,0.01,0.01,T50
2,20,1.0,0.0,,,MS
2,20,1.0,0.0,0.01,0.01,HDy
2,20,1.0,0.0,0.0,0.0,DyS
2,20,1.0,0.0,0.03,0.03,SORD
3,20,1.0,0.0,0.02,0.02,CC
3,20,1.0,0.0,0.0,0.0,ACC
3,20,1.0,0.0,0.16,0.16,PCC
3,20,1.0,0.0,0.0,0.0,PACC
3,20,1.0,0.0,0.01,0.01,X
3,20,1.0,0.0,0.02,0.02,MAX
3,20,1.0,0.0,0.01,0.01,T50
3,20,1.0,0.0,,,MS
3,20,1.0,0.0,0.01,0.01,HDy
3,20,1.0,0.0,0.0,0.0,DyS
3,20,1.0,0.0,0.03,0.03,SORD
1,30,0.0,0.0,0.0,0.0,CC
1,30,0.0,0.0,0.0,0.0,ACC
1,30,0.0,0.0,0.16,0.16,PCC
1,30,0.0,0.0,0.0,0.0,PACC
1,30,0.0,0.0,0.15,0.15,X
1,30,0.0,0.0,0.09,0.09,MAX
1,30,0.0,0.0,0.17,0.17,T50
1,30,0.0,0.0,,,MS
1,30,0.0,0.0,0.09,0.09,HDy
1,30,0.0,0.0,0.0,0.0,DyS
1,30,0.0,0.0,0.04,0.04,SORD
2,30,0.0,0.0,0.0,0.0,CC
2,30,0.0,0.0,0.0,0.0,ACC
2,30,0.0,0.0,0.12,0.12,PCC
2,30,0.0,0.0,0.0,0.0,PACC
2,30,0.0,0.0,0.47,0.47,X
2,30,0.0,0.0,0.53,0.53,MAX
2,30,0.0,0.0,0.25,0.25,T50
2,30,0.0,0.0,,,MS
2,30,0.0,0.0,0.0,0.0,HDy
2,30,0.0,0.0,0.0,0.0,DyS
2,30,0.0,0.0,0.0,0.0,SORD
3,30,0.0,0.0,0.0,0.0,CC
3,30,0.0,0.0,0.0,0.0,ACC
3,30,0.0,0.0,0.13,0.13,PCC
3,30,0.0,0.0,0.0,0.0,PACC
3,30,0.0,0.0,0.47,0.47,X
3,30,0.0,0.0,0.41,0.41,MAX
3,30,0.0,0.0,0.39,0.39,T50
3,30,0.0,0.0,,,MS
3,30,0.0,0.0,0.0,0.0,HDy
3,30,0.0,0.0,0.0,0.0,DyS
3,30,0.0,0.0,0.0,0.0,SORD
1,30,0.1,0.1,0.07,0.03,CC
1,30,0.1,0.1,0.62,0.52,ACC
1,30,0.1,0.1,0.21,0.11,PCC
1,30,0.1,0.1,0.43,0.33,PACC
1,30,0.1,0.1,0.15,0.05,X
1,30,0.1,0.1,0.21,0.11,MAX
1,30,0.1,0.1,0.31,0.21,T50
1,30,0.1,0.1,,,MS
1,30,0.1,0.1,0.3,0.2,HDy
1,30,0.1,0.1,0.0,0.1,DyS
1,30,0.1,0.1,0.48,0.38,SORD
2,30,0.1,0.1,0.1,0.0,CC
2,30,0.1,0.1,1.0,0.9,ACC
2,30,0.1,0.1,0.18,0.08,PCC
2,30,0.1,0.1,0.57,0.47,PACC
2,30,0.1,0.1,0.02,0.08,X
2,30,0.1,0.1,0.04,0.06,MAX
2,30,0.1,0.1,0.03,0.07,T50
2,30,0.1,0.1,,,MS
2,30,0.1,0.1,0.01,0.09,HDy
2,30,0.1,0.1,0.0,0.1,DyS
2,30,0.1,0.1,0.09,0.01,SORD
3,30,0.1,0.1,0.0,0.1,CC
3,30,0.1,0.1,0.0,0.1,ACC
3,30,0.1,0.1,0.16,0.06,PCC
3,30,0.1,0.1,0.0,0.1,PACC
3,30,0.1,0.1,0.35,0.25,X
3,30,0.1,0.1,0.09,0.01,MAX
3,30,0.1,0.1,0.25,0.15,T50
3,30,0.1,0.1,,,MS
3,30,0.1,0.1,0.03,0.07,HDy
3,30,0.1,0.1,0.0,0.1,DyS
3,30,0.1,0.1,0.0,0.1,SORD
1,30,0.2,0.2,0.0,0.2,CC
1,30,0.2,0.2,0.0,0.2,ACC
1,30,0.2,0.2,0.16,0.04,PCC
1,30,0.2,0.2,0.0,0.2,PACC
1,30,0.2,0.2,0.15,0.05,X
1,30,0.2,0.2,0.09,0.11,MAX
1,30,0.2,0.2,0.17,0.03,T50
1,30,0.2,0.2,,,MS
1,30,0.2,0.2,0.03,0.17,HDy
1,30,0.2,0.2,0.0,0.2,DyS
1,30,0.2,0.2,0.04,0.16,SORD
2,30,0.2,0.2,0.03,0.17,CC
2,30,0.2,0.2,0.12,0.08,ACC
2,30,0.2,0.2,0.18,0.02,PCC
2,30,0.2,0.2,0.0,0.2,PACC
2,30,0.2,0.2,0.52,0.32,X
2,30,0.2,0.2,0.33,0.13,MAX
2,30,0.2,0.2,0.44,0.24,T50
2,30,0.2,0.2,,,MS
2,30,0.2,0.2,0.1,0.1,HDy
2,30,0.2,0.2,0.0,0.2,DyS
2,30,0.2,0.2,0.23,0.03,SORD
3,30,0.2,0.2,0.1,0.1,CC
3,30,0.2,0.2,1.0,0.8,ACC
3,30,0.2,0.2,0.21,0.01,PCC
3,30,0.2,0.2,0.57,0.37,PACC
3,30,0.2,0.2,0.52,0.32,X
3,30,0.2,0.2,0.46,0.26,MAX
3,30,0.2,0.2,0.31,0.11,T50
3,30,0.2,0.2,,,MS
3,30,0.2,0.2,0.19,0.01,HDy
3,30,0.2,0.2,0.0,0.2,DyS
3,30,0.2,0.2,0.42,0.22,SORD
1,30,0.3,0.3,0.17,0.13,CC
1,30,0.3,0.3,1.0,0.7,ACC
1,30,0.3,0.3,0.23,0.07,PCC
1,30,0.3,0.3,1.0,0.7,PACC
1,30,0.3,0.3,0.27,0.03,X
1,30,0.3,0.3,0.58,0.28,MAX
1,30,0.3,0.3,0.31,0.01,T50
1,30,0.3,0.3,,,MS
1,30,0.3,0.3,0.24,0.06,HDy
1,30,0.3,0.3,0.0,0.3,DyS
1,30,0.3,0.3,0.51,0.21,SORD
2,30,0.3,0.3,0.03,0.27,CC
2,30,0.3,0.3,0.12,0.18,ACC
2,30,0.3,0.3,0.18,0.12,PCC
2,30,0.3,0.3,0.0,0.3,PACC
2,30,0.3,0.3,0.27,0.03,X
2,30,0.3,0.3,0.21,0.09,MAX
2,30,0.3,0.3,0.03,0.27,T50
2,30,0.3,0.3,,,MS
2,30,0.3,0.3,0.09,0.21,HDy
2,30,0.3,0.3,0.0,0.3,DyS
2,30,0.3,0.3,0.1,0.2,SORD
3,30,0.3,0.3,0.03,0.27,CC
3,30,0.3,0.3,0.12,0.18,ACC
3,30,0.3,0.3,0.21,0.09,PCC
3,30,0.3,0.3,0.0,0.3,PACC
3,30,0.3,0.3,0.27,0.03,X
3,30,0.3,0.3,0.21,0.09,MAX
3,30,0.3,0.3,0.17,0.13,T50
3,30,0.3,0.3,,,MS
3,30,0.3,0.3,0.36,0.06,HDy
3,30,0.3,0.3,0.0,0.3,DyS
3,30,0.3,0.3,0.44,0.14,SORD
1,30,0.4,0.4,0.1,0.3,CC
1,30,0.4,0.4,1.0,0.6,ACC
1,30,0.4,0.4,0.2,0.2,PCC
1,30,0.4,0.4,0.57,0.17,PACC
1,30,0.4,0.4,0.4,0.0,X
1,30,0.4,0.4,0.33,0.07,MAX
1,30,0.4,0.4,0.03,0.37,T50
1,30,0.4,0.4,,,MS
1,30,0.4,0.4,0.11,0.29,HDy
1,30,0.4,0.4,0.0,0.4,DyS
1,30,0.4,0.4,0.29,0.11,SORD
2,30,0.4,0.4,0.03,0.37,CC
2,30,0.4,0.4,0.12,0.28,ACC
2,30,0.4,0.4,0.17,0.23,PCC
2,30,0.4,0.4,0.14,0.26,PACC
2,30,0.4,0.4,0.1,0.3,X
2,30,0.4,0.4,0.09,0.31,MAX
2,30,0.4,0.4,0.17,0.23,T50
2,30,0.4,0.4,,,MS
2,30,0.4,0.4,0.03,0.37,HDy
2,30,0.4,0.4,0.0,0.4,DyS
2,30,0.4,0.4,0.05,0.35,SORD
3,30,0.4,0.4,0.03,0.37,CC
3,30,0.4,0.4,0.12,0.28,ACC
3,30,0.4,0.4,0.22,0.18,PCC
3,30,0.4,0.4,0.0,0.4,PACC
3,30,0.4,0.4,0.52,0.12,X
3,30,0.4,0.4,0.58,0.18,MAX
3,30,0.4,0.4,0.58,0.18,T50
3,30,0.4,0.4,,,MS
3,30,0.4,0.4,0.33,0.07,HDy
3,30,0.4,0.4,0.0,0.4,DyS
3,30,0.4,0.4,0.55,0.15,SORD
1,30,0.5,0.5,0.03,0.47,CC
1,30,0.5,0.5,0.12,0.38,ACC
1,30,0.5,0.5,0.21,0.29,PCC
1,30,0.5,0.5,0.14,0.36,PACC
1,30,0.5,0.5,0.27,0.23,X
1,30,0.5,0.5,0.46,0.04,MAX
1,30,0.5,0.5,0.58,0.08,T50
1,30,0.5,0.5,,,MS
1,30,0.5,0.5,0.22,0.28,HDy
1,30,0.5,0.5,0.0,0.5,DyS
1,30,0.5,0.5,0.5,0.0,SORD
2,30,0.5,0.5,0.13,0.37,CC
2,30,0.5,0.5,1.0,0.5,ACC
2,30,0.5,0.5,0.27,0.23,PCC
2,30,0.5,0.5,1.0,0.5,PACC
2,30,0.5,0.5,1.0,0.5,X
2,30,0.5,0.5,1.0,0.5,MAX
2,30,0.5,0.5,0.58,0.08,T50
2,30,0.5,0.5,,,MS
2,30,0.5,0.5,1.0,0.5,HDy
2,30,0.5,0.5,0.0,0.5,DyS
2,30,0.5,0.5,1.0,0.5,SORD
3,30,0.5,0.5,0.13,0.37,CC
3,30,0.5,0.5,1.0,0.5,ACC
3,30,0.5,0.5,0.22,0.28,PCC
3,30,0.5,0.5,0.86,0.36,PACC
3,30,0.5,0.5,0.1,0.4,X
3,30,0.5,0.5,0.09,0.41,MAX
3,30,0.5,0.5,0.17,0.33,T50
3,30,0.5,0.5,,,MS
3,30,0.5,0.5,0.18,0.32,HDy
3,30,0.5,0.5,0.0,0.5,DyS
3,30,0.5,0.5,0.61,0.11,SORD
1,30,0.6,0.6,0.07,0.53,CC
1,30,0.6,0.6,0.62,0.02,ACC
1,30,0.6,0.6,0.22,0.38,PCC
1,30,0.6,0.6,0.29,0.31,PACC
1,30,0.6,0.6,0.77,0.17,X
1,30,0.6,0.6,1.0,0.4,MAX
1,30,0.6,0.6,0.58,0.02,T50
1,30,0.6,0.6,,,MS
1,30,0.6,0.6,0.4,0.2,HDy
1,30,0.6,0.6,0.0,0.6,DyS
1,30,0.6,0.6,0.54,0.06,SORD
2,30,0.6,0.6,0.07,0.53,CC
2,30,0.6,0.6,0.62,0.02,ACC
2,30,0.6,0.6,0.19,0.41,PCC
2,30,0.6,0.6,0.29,0.31,PACC
2,30,0.6,0.6,0.52,0.08,X
2,30,0.6,0.6,0.46,0.14,MAX
2,30,0.6,0.6,0.31,0.29,T50
2,30,0.6,0.6,,,MS
2,30,0.6,0.6,0.05,0.55,HDy
2,30,0.6,0.6,0.0,0.6,DyS
2,30,0.6,0.6,0.24,0.36,SORD
3,30,0.6,0.6,0.1,0.5,CC
3,30,0.6,0.6,1.0,0.4,ACC
3,30,0.6,0.6,0.28,0.32,PCC
3,30,0.6,0.6,0.57,0.03,PACC
3,30,0.6,0.6,1.0,0.4,X
3,30,0.6,0.6,1.0,0.4,MAX
3,30,0.6,0.6,1.0,0.4,T50
3,30,0.6,0.6,,,MS
3,30,0.6,0.6,1.0,0.4,HDy
3,30,0.6,0.6,0.0,0.6,DyS
3,30,0.6,0.6,1.0,0.4,SORD
1,30,0.7,0.7,0.03,0.67,CC
1,30,0.7,0.7,0.62,0.08,ACC
1,30,0.7,0.7,0.2,0.5,PCC
1,30,0.7,0.7,0.14,0.56,PACC
1,30,0.7,0.7,0.52,0.18,X
1,30,0.7,0.7,0.58,0.12,MAX
1,30,0.7,0.7,0.31,0.39,T50
1,30,0.7,0.7,,,MS
1,30,0.7,0.7,0.25,0.45,HDy
1,30,0.7,0.7,0.0,0.7,DyS
1,30,0.7,0.7,0.42,0.28,SORD
2,30,0.7,0.7,0.03,0.67,CC
2,30,0.7,0.7,0.12,0.58,ACC
2,30,0.7,0.7,0.23,0.47,PCC
2,30,0.7,0.7,0.0,0.7,PACC
2,30,0.7,0.7,0.77,0.07,X
2,30,0.7,0.7,0.7,0.0,MAX
2,30,0.7,0.7,0.72,0.02,T50
2,30,0.7,0.7,,,MS
2,30,0.7,0.7,0.72,0.02,HDy
2,30,0.7,0.7,0.0,0.7,DyS
2,30,0.7,0.7,0.63,0.07,SORD
3,30,0.7,0.7,0.13,0.57,CC
3,30,0.7,0.7,1.0,0.3,ACC
3,30,0.7,0.7,0.26,0.44,PCC
3,30,0.7,0.7,0.86,0.16,PACC
3,30,0.7,0.7,1.0,0.3,X
3,30,0.7,0.7,1.0,0.3,MAX
3,30,0.7,0.7,1.0,0.3,T50
3,30,0.7,0.7,,,MS
3,30,0.7,0.7,1.0,0.3,HDy
3,30,0.7,0.7,0.0,0.7,DyS
3,30,0.7,0.7,1.0,0.3,SORD
1,30,0.8,0.8,0.17,0.63,CC
1,30,0.8,0.8,1.0,0.2,ACC
1,30,0.8,0.8,0.31,0.49,PCC
1,30,0.8,0.8,1.0,0.2,PACC
1,30,0.8,0.8,1.0,0.2,X
1,30,0.8,0.8,1.0,0.2,MAX
1,30,0.8,0.8,1.0,0.2,T50
1,30,0.8,0.8,,,MS
1,30,0.8,0.8,1.0,0.2,HDy
1,30,0.8,0.8,0.0,0.8,DyS
1,30,0.8,0.8,1.0,0.2,SORD
2,30,0.8,0.8,0.07,0.73,CC
2,30,0.8,0.8,0.62,0.18,ACC
2,30,0.8,0.8,0.25,0.55,PCC
2,30,0.8,0.8,0.43,0.37,PACC
2,30,0.8,0.8,0.89,0.09,X
2,30,0.8,0.8,0.7,0.1,MAX
2,30,0.8,0.8,1.0,0.2,T50
2,30,0.8,0.8,,,MS
2,30,0.8,0.8,0.71,0.09,HDy
2,30,0.8,0.8,0.0,0.8,DyS
2,30,0.8,0.8,0.83,0.03,SORD
3,30,0.8,0.8,0.07,0.73,CC
3,30,0.8,0.8,0.62,0.18,ACC
3,30,0.8,0.8,0.26,0.54,PCC
3,30,0.8,0.8,0.43,0.37,PACC
3,30,0.8,0.8,0.89,0.09,X
3,30,0.8,0.8,1.0,0.2,MAX
3,30,0.8,0.8,0.72,0.08,T50
3,30,0.8,0.8,,,MS
3,30,0.8,0.8,0.75,0.05,HDy
3,30,0.8,0.8,0.0,0.8,DyS
3,30,0.8,0.8,0.93,0.13,SORD
1,30,0.9,0.9,0.07,0.83,CC
1,30,0.9,0.9,0.62,0.28,ACC
1,30,0.9,0.9,0.22,0.68,PCC
1,30,0.9,0.9,0.29,0.61,PACC
1,30,0.9,0.9,0.89,0.01,X
1,30,0.9,0.9,0.83,0.07,MAX
1,30,0.9,0.9,0.72,0.18,T50
1,30,0.9,0.9,,,MS
1,30,0.9,0.9,0.45,0.45,HDy
1,30,0.9,0.9,0.0,0.9,DyS
1,30,0.9,0.9,0.64,0.26,SORD
2,30,0.9,0.9,0.13,0.77,CC
2,30,0.9,0.9,1.0,0.1,ACC
2,30,0.9,0.9,0.28,0.62,PCC
2,30,0.9,0.9,1.0,0.1,PACC
2,30,0.9,0.9,1.0,0.1,X
2,30,0.9,0.9,1.0,0.1,MAX
2,30,0.9,0.9,1.0,0.1,T50
2,30,0.9,0.9,,,MS
2,30,0.9,0.9,0.82,0.08,HDy
2,30,0.9,0.9,0.0,0.9,DyS
2,30,0.9,0.9,1.0,0.1,SORD
3,30,0.9,0.9,0.1,0.8,CC
3,30,0.9,0.9,1.0,0.1,ACC
3,30,0.9,0.9,0.27,0.63,PCC
3,30,0.9,0.9,0.71,0.19,PACC
3,30,0.9,0.9,1.0,0.1,X
3,30,0.9,0.9,1.0,0.1,MAX
3,30,0.9,0.9,1.0,0.1,T50
3,30,0.9,0.9,,,MS
3,30,0.9,0.9,0.93,0.03,HDy
3,30,0.9,0.9,0.0,0.9,DyS
3,30,0.9,0.9,1.0,0.1,SORD
1,30,1.0,0.0,0.02,0.02,CC
1,30,1.0,0.0,0.0,0.0,ACC
1,30,1.0,0.0,0.16,0.16,PCC
1,30,1.0,0.0,0.0,0.0,PACC
1,30,1.0,0.0,0.01,0.01,X
1,30,1.0,0.0,0.02,0.02,MAX
1,30,1.0,0.0,0.01,0.01,T50
1,30,1.0,0.0,,,MS
1,30,1.0,0.0,0.01,0.01,HDy
1,30,1.0,0.0,0.0,0.0,DyS
1,30,1.0,0.0,0.03,0.03,SORD
2,30,1.0,0.0,0.02,0.02,CC
2,30,1.0,0.0,0.0,0.0,ACC
2,30,1.0,0.0,0.16,0.16,PCC
2,30,1.0,0.0,0.0,0.0,PACC
2,30,1.0,0.0,0.01,0.01,X
2,30,1.0,0.0,0.02,0.02,MAX
2,30,1.0,0.0,0.01,0.01,T50
2,30,1.0,0.0,,,MS
2,30,1.0,0.0,0.01,0.01,HDy
2,30,1.0,0.0,0.0,0.0,DyS
2,30,1.0,0.0,0.03,0.03,SORD
3,30,1.0,0.0,0.02,0.02,CC
3,30,1.0,0.0,0.0,0.0,ACC
3,30,1.0,0.0,0.16,0.16,PCC
3,30,1.0,0.0,0.0,0.0,PACC
3,30,1.0,0.0,0.01,0.01,X
3,30,1.0,0.0,0.02,0.02,MAX
3,30,1.0,0.0,0.01,0.01,T50
3,30,1.0,0.0,,,MS
3,30,1.0,0.0,0.01,0.01,HDy
3,30,1.0,0.0,0.0,0.0,DyS
3,30,1.0,0.0,0.03,0.03,SORD
1,40,0.0,0.0,0.03,0.03,CC
1,40,0.0,0.0,0.12,0.12,ACC
1,40,0.0,0.0,0.17,0.17,PCC
1,40,0.0,0.0,0.0,0.0,PACC
1,40,0.0,0.0,0.13,0.13,X
1,40,0.0,0.0,0.06,0.06,MAX
1,40,0.0,0.0,0.04,0.04,T50
1,40,0.0,0.0,,,MS
1,40,0.0,0.0,0.01,0.01,HDy
1,40,0.0,0.0,0.0,0.0,DyS
1,40,0.0,0.0,0.0,0.0,SORD
2,40,0.0,0.0,0.0,0.0,CC
2,40,0.0,0.0,0.0,0.0,ACC
2,40,0.0,0.0,0.14,0.14,PCC
2,40,0.0,0.0,0.0,0.0,PACC
2,40,0.0,0.0,0.31,0.31,X
2,40,0.0,0.0,0.13,0.13,MAX
2,40,0.0,0.0,0.15,0.15,T50
2,40,0.0,0.0,,,MS
2,40,0.0,0.0,0.0,0.0,HDy
2,40,0.0,0.0,0.0,0.0,DyS
2,40,0.0,0.0,0.0,0.0,SORD
3,40,0.0,0.0,0.0,0.0,CC
3,40,0.0,0.0,0.0,0.0,ACC
3,40,0.0,0.0,0.13,0.13,PCC
3,40,0.0,0.0,0.0,0.0,PACC
3,40,0.0,0.0,0.31,0.31,X
3,40,0.0,0.0,0.13,0.13,MAX
3,40,0.0,0.0,0.46,0.46,T50
3,40,0.0,0.0,,,MS
3,40,0.0,0.0,0.0,0.0,HDy
3,40,0.0,0.0,0.0,0.0,DyS
3,40,0.0,0.0,0.0,0.0,SORD
1,40,0.1,0.1,0.03,0.07,CC
1,40,0.1,0.1,0.12,0.02,ACC
1,40,0.1,0.1,0.17,0.07,PCC
1,40,0.1,0.1,0.0,0.1,PACC
1,40,0.1,0.1,0.06,0.04,X
1,40,0.1,0.1,0.04,0.06,MAX
1,40,0.1,0.1,0.17,0.07,T50
1,40,0.1,0.1,,,MS
1,40,0.1,0.1,0.03,0.07,HDy
1,40,0.1,0.1,0.0,0.1,DyS
1,40,0.1,0.1,0.1,0.0,SORD
2,40,0.1,0.1,0.07,0.03,CC
2,40,0.1,0.1,0.62,0.52,ACC
2,40,0.1,0.1,0.2,0.1,PCC
2,40,0.1,0.1,0.43,0.33,PACC
2,40,0.1,0.1,0.33,0.23,X
2,40,0.1,0.1,0.24,0.14,MAX
2,40,0.1,0.1,0.48,0.38,T50
2,40,0.1,0.1,,,MS
2,40,0.1,0.1,0.09,0.01,HDy
2,40,0.1,0.1,0.0,0.1,DyS
2,40,0.1,0.1,0.35,0.25,SORD
3,40,0.1,0.1,0.03,0.07,CC
3,40,0.1,0.1,0.12,0.02,ACC
3,40,0.1,0.1,0.15,0.05,PCC
3,40,0.1,0.1,0.0,0.1,PACC
3,40,0.1,0.1,0.04,0.06,X
3,40,0.1,0.1,0.15,0.05,MAX
3,40,0.1,0.1,0.25,0.15,T50
3,40,0.1,0.1,,,MS
3,40,0.1,0.1,0.0,0.1,HDy
3,40,0.1,0.1,0.0,0.1,DyS
3,40,0.1,0.1,0.0,0.1,SORD
1,40,0.2,0.2,0.03,0.17,CC
1,40,0.2,0.2,0.12,0.08,ACC
1,40,0.2,0.2,0.19,0.01,PCC
1,40,0.2,0.2,0.0,0.2,PACC
1,40,0.2,0.2,0.52,0.32,X
1,40,0.2,0.2,0.43,0.23,MAX
1,40,0.2,0.2,0.58,0.38,T50
1,40,0.2,0.2,,,MS
1,40,0.2,0.2,0.02,0.18,HDy
1,40,0.2,0.2,0.0,0.2,DyS
1,40,0.2,0.2,0.36,0.16,SORD
2,40,0.2,0.2,0.07,0.13,CC
2,40,0.2,0.2,0.62,0.42,ACC
2,40,0.2,0.2,0.21,0.01,PCC
2,40,0.2,0.2,0.43,0.23,PACC
2,40,0.2,0.2,0.8,0.6,X
2,40,0.2,0.2,0.7,0.5,MAX
2,40,0.2,0.2,1.0,0.8,T50
2,40,0.2,0.2,,,MS
2,40,0.2,0.2,0.19,0.01,HDy
2,40,0.2,0.2,0.0,0.2,DyS
2,40,0.2,0.2,0.49,0.29,SORD
3,40,0.2,0.2,0.05,0.15,CC
3,40,0.2,0.2,0.38,0.18,ACC
3,40,0.2,0.2,0.18,0.02,PCC
3,40,0.2,0.2,0.14,0.06,PACC
3,40,0.2,0.2,0.06,0.14,X
3,40,0.2,0.2,0.24,0.04,MAX
3,40,0.2,0.2,0.04,0.16,T50
3,40,0.2,0.2,,,MS
3,40,0.2,0.2,0.02,0.18,HDy
3,40,0.2,0.2,0.0,0.2,DyS
3,40,0.2,0.2,0.05,0.15,SORD
1,40,0.3,0.3,0.03,0.27,CC
1,40,0.3,0.3,0.38,0.08,ACC
1,40,0.3,0.3,0.17,0.13,PCC
1,40,0.3,0.3,0.14,0.16,PACC
1,40,0.3,0.3,0.24,0.06,X
1,40,0.3,0.3,0.15,0.15,MAX
1,40,0.3,0.3,0.17,0.13,T50
1,40,0.3,0.3,,,MS
1,40,0.3,0.3,0.09,0.21,HDy
1,40,0.3,0.3,0.0,0.3,DyS
1,40,0.3,0.3,0.21,0.09,SORD
2,40,0.3,0.3,0.05,0.25,CC
2,40,0.3,0.3,0.38,0.08,ACC
2,40,0.3,0.3,0.22,0.08,PCC
2,40,0.3,0.3,0.14,0.16,PACC
2,40,0.3,0.3,0.61,0.31,X
2,40,0.3,0.3,0.89,0.59,MAX
2,40,0.3,0.3,0.37,0.07,T50
2,40,0.3,0.3,,,MS
2,40,0.3,0.3,0.4,0.1,HDy
2,40,0.3,0.3,0.0,0.3,DyS
2,40,0.3,0.3,0.52,0.22,SORD
3,40,0.3,0.3,0.05,0.25,CC
