sample,Test_size,alpha,actual_prop,pred_prop,abs_error,quantifier
3,35,0.8,0.8,0.81,0.01,HDy
3,35,0.8,0.8,0.8,0.0,DyS
3,35,0.8,0.8,0.8,0.0,SORD
1,40,0.2,0.2,0.2,0.0,CC
1,40,0.2,0.2,0.19,0.01,ACC
1,40,0.2,0.2,0.22,0.02,PCC
1,40,0.2,0.2,0.19,0.01,PACC
1,40,0.2,0.2,0.19,0.01,X
1,40,0.2,0.2,0.19,0.01,MAX
1,40,0.2,0.2,0.2,0.0,T50
1,40,0.2,0.2,0.2,0.0,MS
1,40,0.2,0.2,0.21,0.01,HDy
1,40,0.2,0.2,0.2,0.0,DyS
1,40,0.2,0.2,0.2,0.0,SORD
2,40,0.2,0.2,0.23,0.03,CC
2,40,0.2,0.2,0.22,0.02,ACC
2,40,0.2,0.2,0.24,0.04,PCC
2,40,0.2,0.2,0.21,0.01,PACC
2,40,0.2,0.2,0.22,0.02,X
2,40,0.2,0.2,0.22,0.02,MAX
2,40,0.2,0.2,0.23,0.03,T50
2,40,0.2,0.2,0.21,0.01,MS
2,40,0.2,0.2,0.22,0.02,HDy
2,40,0.2,0.2,0.22,0.02,DyS
2,40,0.2,0.2,0.21,0.01,SORD
3,40,0.2,0.2,0.23,0.03,CC
3,40,0.2,0.2,0.22,0.02,ACC
3,40,0.2,0.2,0.24,0.04,PCC
3,40,0.2,0.2,0.21,0.01,PACC
3,40,0.2,0.2,0.22,0.02,X
3,40,0.2,0.2,0.22,0.02,MAX
3,40,0.2,0.2,0.23,0.03,T50
3,40,0.2,0.2,0.22,0.02,MS
3,40,0.2,0.2,0.23,0.03,HDy
3,40,0.2,0.2,0.22,0.02,DyS
3,40,0.2,0.2,0.22,0.02,SORD
1,40,0.5,0.5,0.5,0.0,CC
1,40,0.5,0.5,0.53,0.03,ACC
1,40,0.5,0.5,0.52,0.02,PCC
1,40,0.5,0.5,0.51,0.01,PACC
1,40,0.5,0.5,0.53,0.03,X
1,40,0.5,0.5,0.53,0.03,MAX
1,40,0.5,0.5,0.57,0.07,T50
1,40,0.5,0.5,0.51,0.01,MS
1,40,0.5,0.5,0.54,0.04,HDy
1,40,0.5,0.5,0.51,0.01,DyS
1,40,0.5,0.5,0.51,0.01,SORD
2,40,0.5,0.5,0.5,0.0,CC
2,40,0.5,0.5,0.5,0.0,ACC
2,40,0.5,0.5,0.5,0.0,PCC
2,40,0.5,0.5,0.48,0.02,PACC
2,40,0.5,0.5,0.5,0.0,X
2,40,0.5,0.5,0.5,0.0,MAX
2,40,0.5,0.5,0.45,0.05,T50
2,40,0.5,0.5,0.49,0.01,MS
2,40,0.5,0.5,0.49,0.01,HDy
2,40,0.5,0.5,0.48,0.02,DyS
2,40,0.5,0.5,0.49,0.01,SORD
3,40,0.5,0.5,0.5,0.0,CC
3,40,0.5,0.5,0.5,0.0,ACC
3,40,0.5,0.5,0.52,0.02,PCC
3,40,0.5,0.5,0.5,0.0,PACC
3,40,0.5,0.5,0.5,0.0,X
3,40,0.5,0.5,0.5,0.0,MAX
3,40,0.5,0.5,0.57,0.07,T50
3,40,0.5,0.5,0.52,0.02,MS
3,40,0.5,0.5,0.54,0.04,HDy
3,40,0.5,0.5,0.51,0.01,DyS
3,40,0.5,0.5,0.51,0.01,SORD
1,40,0.8,0.8,0.82,0.02,CC
1,40,0.8,0.8,0.83,0.03,ACC
1,40,0.8,0.8,0.81,0.01,PCC
1,40,0.8,0.8,0.82,0.02,PACC
1,40,0.8,0.8,0.83,0.03,X
1,40,0.8,0.8,0.83,0.03,MAX
1,40,0.8,0.8,0.82,0.02,T50
1,40,0.8,0.8,0.83,0.03,MS
1,40,0.8,0.8,0.83,0.03,HDy
1,40,0.8,0.8,0.82,0.02,DyS
1,40,0.8,0.8,0.83,0.03,SORD
2,40,0.8,0.8,0.8,0.0,CC
2,40,0.8,0.8,0.81,0.01,ACC
2,40,0.8,0.8,0.8,0.0,PCC
2,40,0.8,0.8,0.81,0.01,PACC
2,40,0.8,0.8,0.81,0.01,X
2,40,0.8,0.8,0.81,0.01,MAX
2,40,0.8,0.8,0.88,0.08,T50
2,40,0.8,0.8,0.81,0.01,MS
2,40,0.8,0.8,0.82,0.02,HDy
2,40,0.8,0.8,0.8,0.0,DyS
2,40,0.8,0.8,0.81,0.01,SORD
3,40,0.8,0.8,0.78,0.02,CC
3,40,0.8,0.8,0.79,0.01,ACC
3,40,0.8,0.8,0.77,0.03,PCC
3,40,0.8,0.8,0.76,0.04,PACC
3,40,0.8,0.8,0.81,0.01,X
3,40,0.8,0.8,0.78,0.02,MAX
3,40,0.8,0.8,0.74,0.06,T50
3,40,0.8,0.8,0.79,0.01,MS
3,40,0.8,0.8,0.82,0.02,HDy
3,40,0.8,0.8,0.79,0.01,DyS
3,40,0.8,0.8,0.78,0.02,SORD
1,45,0.2,0.2,0.2,0.0,CC
1,45,0.2,0.2,0.19,0.01,ACC
1,45,0.2,0.2,0.22,0.02,PCC
1,45,0.2,0.2,0.18,0.02,PACC
1,45,0.2,0.2,0.19,0.01,X
1,45,0.2,0.2,0.19,0.01,MAX
1,45,0.2,0.2,0.15,0.05,T50
1,45,0.2,0.2,0.2,0.0,MS
1,45,0.2,0.2,0.19,0.01,HDy
1,45,0.2,0.2,0.19,0.01,DyS
1,45,0.2,0.2,0.19,0.01,SORD
2,45,0.2,0.2,0.18,0.02,CC
2,45,0.2,0.2,0.17,0.03,ACC
2,45,0.2,0.2,0.2,0.0,PCC
2,45,0.2,0.2,0.17,0.03,PACC
2,45,0.2,0.2,0.17,0.03,X
2,45,0.2,0.2,0.17,0.03,MAX
2,45,0.2,0.2,0.18,0.02,T50
2,45,0.2,0.2,0.17,0.03,MS
2,45,0.2,0.2,0.19,0.01,HDy
2,45,0.2,0.2,0.18,0.02,DyS
2,45,0.2,0.2,0.17,0.03,SORD
3,45,0.2,0.2,0.2,0.0,CC
3,45,0.2,0.2,0.19,0.01,ACC
3,45,0.2,0.2,0.23,0.03,PCC
3,45,0.2,0.2,0.19,0.01,PACC
3,45,0.2,0.2,0.19,0.01,X
3,45,0.2,0.2,0.19,0.01,MAX
3,45,0.2,0.2,0.23,0.03,T50
3,45,0.2,0.2,0.2,0.0,MS
3,45,0.2,0.2,0.22,0.02,HDy
3,45,0.2,0.2,0.2,0.0,DyS
3,45,0.2,0.2,0.19,0.01,SORD
1,45,0.5,0.49,0.49,0.0,CC
1,45,0.5,0.49,0.49,0.0,ACC
1,45,0.5,0.49,0.5,0.01,PCC
1,45,0.5,0.49,0.49,0.0,PACC
1,45,0.5,0.49,0.49,0.0,X
1,45,0.5,0.49,0.49,0.0,MAX
1,45,0.5,0.49,0.51,0.02,T50
1,45,0.5,0.49,0.49,0.0,MS
1,45,0.5,0.49,0.52,0.03,HDy
1,45,0.5,0.49,0.5,0.01,DyS
1,45,0.5,0.49,0.5,0.01,SORD
2,45,0.5,0.49,0.47,0.02,CC
2,45,0.5,0.49,0.47,0.02,ACC
2,45,0.5,0.49,0.49,0.0,PCC
2,45,0.5,0.49,0.46,0.03,PACC
2,45,0.5,0.49,0.47,0.02,X
2,45,0.5,0.49,0.47,0.02,MAX
2,45,0.5,0.49,0.48,0.01,T50
2,45,0.5,0.49,0.47,0.02,MS
2,45,0.5,0.49,0.51,0.02,HDy
2,45,0.5,0.49,0.49,0.0,DyS
2,45,0.5,0.49,0.47,0.02,SORD
3,45,0.5,0.49,0.49,0.0,CC
3,45,0.5,0.49,0.49,0.0,ACC
3,45,0.5,0.49,0.51,0.02,PCC
3,45,0.5,0.49,0.49,0.0,PACC
3,45,0.5,0.49,0.49,0.0,X
3,45,0.5,0.49,0.49,0.0,MAX
3,45,0.5,0.49,0.53,0.04,T50
3,45,0.5,0.49,0.49,0.0,MS
3,45,0.5,0.49,0.55,0.06,HDy
3,45,0.5,0.49,0.5,0.01,DyS
3,45,0.5,0.49,0.49,0.0,SORD
1,45,0.8,0.8,0.8,0.0,CC
1,45,0.8,0.8,0.81,0.01,ACC
1,45,0.8,0.8,0.8,0.0,PCC
1,45,0.8,0.8,0.81,0.01,PACC
1,45,0.8,0.8,0.81,0.01,X
1,45,0.8,0.8,0.81,0.01,MAX
1,45,0.8,0.8,0.86,0.06,T50
1,45,0.8,0.8,0.81,0.01,MS
1,45,0.8,0.8,0.83,0.03,HDy
1,45,0.8,0.8,0.81,0.01,DyS
1,45,0.8,0.8,0.81,0.01,SORD
2,45,0.8,0.8,0.8,0.0,CC
2,45,0.8,0.8,0.81,0.01,ACC
2,45,0.8,0.8,0.78,0.02,PCC
2,45,0.8,0.8,0.78,0.02,PACC
2,45,0.8,0.8,0.81,0.01,X
2,45,0.8,0.8,0.81,0.01,MAX
2,45,0.8,0.8,0.78,0.02,T50
2,45,0.8,0.8,0.8,0.0,MS
2,45,0.8,0.8,0.81,0.01,HDy
2,45,0.8,0.8,0.8,0.0,DyS
2,45,0.8,0.8,0.8,0.0,SORD
3,45,0.8,0.8,0.8,0.0,CC
3,45,0.8,0.8,0.81,0.01,ACC
3,45,0.8,0.8,0.8,0.0,PCC
3,45,0.8,0.8,0.81,0.01,PACC
3,45,0.8,0.8,0.81,0.01,X
3,45,0.8,0.8,0.81,0.01,MAX
3,45,0.8,0.8,0.88,0.08,T50
3,45,0.8,0.8,0.81,0.01,MS
3,45,0.8,0.8,0.81,0.01,HDy
3,45,0.8,0.8,0.8,0.0,DyS
3,45,0.8,0.8,0.81,0.01,SORD
1,50,0.2,0.2,0.24,0.04,CC
1,50,0.2,0.2,0.23,0.03,ACC
1,50,0.2,0.2,0.26,0.06,PCC
1,50,0.2,0.2,0.22,0.02,PACC
1,50,0.2,0.2,0.23,0.03,X
1,50,0.2,0.2,0.23,0.03,MAX
1,50,0.2,0.2,0.2,0.0,T50
1,50,0.2,0.2,0.23,0.03,MS
1,50,0.2,0.2,0.22,0.02,HDy
1,50,0.2,0.2,0.22,0.02,DyS
1,50,0.2,0.2,0.23,0.03,SORD
2,50,0.2,0.2,0.24,0.04,CC
2,50,0.2,0.2,0.23,0.03,ACC
2,50,0.2,0.2,0.25,0.05,PCC
2,50,0.2,0.2,0.22,0.02,PACC
2,50,0.2,0.2,0.23,0.03,X
2,50,0.2,0.2,0.23,0.03,MAX
2,50,0.2,0.2,0.23,0.03,T50
2,50,0.2,0.2,0.23,0.03,MS
2,50,0.2,0.2,0.24,0.04,HDy
2,50,0.2,0.2,0.23,0.03,DyS
2,50,0.2,0.2,0.23,0.03,SORD
3,50,0.2,0.2,0.24,0.04,CC
3,50,0.2,0.2,0.23,0.03,ACC
3,50,0.2,0.2,0.25,0.05,PCC
3,50,0.2,0.2,0.22,0.02,PACC
3,50,0.2,0.2,0.23,0.03,X
3,50,0.2,0.2,0.23,0.03,MAX
3,50,0.2,0.2,0.2,0.0,T50
3,50,0.2,0.2,0.23,0.03,MS
3,50,0.2,0.2,0.22,0.02,HDy
3,50,0.2,0.2,0.22,0.02,DyS
3,50,0.2,0.2,0.22,0.02,SORD
1,50,0.5,0.5,0.5,0.0,CC
1,50,0.5,0.5,0.5,0.0,ACC
1,50,0.5,0.5,0.52,0.02,PCC
1,50,0.5,0.5,0.5,0.0,PACC
1,50,0.5,0.5,0.5,0.0,X
1,50,0.5,0.5,0.5,0.0,MAX
1,50,0.5,0.5,0.55,0.05,T50
1,50,0.5,0.5,0.51,0.01,MS
1,50,0.5,0.5,0.53,0.03,HDy
1,50,0.5,0.5,0.51,0.01,DyS
1,50,0.5,0.5,0.51,0.01,SORD
2,50,0.5,0.5,0.52,0.02,CC
2,50,0.5,0.5,0.52,0.02,ACC
2,50,0.5,0.5,0.52,0.02,PCC
2,50,0.5,0.5,0.51,0.01,PACC
2,50,0.5,0.5,0.52,0.02,X
2,50,0.5,0.5,0.52,0.02,MAX
2,50,0.5,0.5,0.5,0.0,T50
2,50,0.5,0.5,0.51,0.01,MS
2,50,0.5,0.5,0.52,0.02,HDy
2,50,0.5,0.5,0.51,0.01,DyS
2,50,0.5,0.5,0.51,0.01,SORD
3,50,0.5,0.5,0.5,0.0,CC
3,50,0.5,0.5,0.5,0.0,ACC
3,50,0.5,0.5,0.5,0.0,PCC
3,50,0.5,0.5,0.49,0.01,PACC
3,50,0.5,0.5,0.5,0.0,X
3,50,0.5,0.5,0.5,0.0,MAX
3,50,0.5,0.5,0.52,0.02,T50
3,50,0.5,0.5,0.49,0.01,MS
3,50,0.5,0.5,0.51,0.01,HDy
3,50,0.5,0.5,0.49,0.01,DyS
3,50,0.5,0.5,0.49,0.01,SORD
1,50,0.8,0.8,0.8,0.0,CC
1,50,0.8,0.8,0.81,0.01,ACC
1,50,0.8,0.8,0.8,0.0,PCC
1,50,0.8,0.8,0.8,0.0,PACC
1,50,0.8,0.8,0.81,0.01,X
1,50,0.8,0.8,0.81,0.01,MAX
1,50,0.8,0.8,0.89,0.09,T50
1,50,0.8,0.8,0.8,0.0,MS
1,50,0.8,0.8,0.81,0.01,HDy
1,50,0.8,0.8,0.8,0.0,DyS
1,50,0.8,0.8,0.8,0.0,SORD
2,50,0.8,0.8,0.78,0.02,CC
2,50,0.8,0.8,0.79,0.01,ACC
2,50,0.8,0.8,0.79,0.01,PCC
2,50,0.8,0.8,0.79,0.01,PACC
2,50,0.8,0.8,0.79,0.01,X
2,50,0.8,0.8,0.79,0.01,MAX
2,50,0.8,0.8,0.82,0.02,T50
2,50,0.8,0.8,0.8,0.0,MS
2,50,0.8,0.8,0.81,0.01,HDy
2,50,0.8,0.8,0.8,0.0,DyS
2,50,0.8,0.8,0.79,0.01,SORD
3,50,0.8,0.8,0.8,0.0,CC
3,50,0.8,0.8,0.81,0.01,ACC
3,50,0.8,0.8,0.79,0.01,PCC
3,50,0.8,0.8,0.8,0.0,PACC
3,50,0.8,0.8,0.81,0.01,X
3,50,0.8,0.8,0.81,0.01,MAX
3,50,0.8,0.8,0.84,0.04,T50
3,50,0.8,0.8,0.8,0.0,MS
3,50,0.8,0.8,0.8,0.0,HDy
3,50,0.8,0.8,0.8,0.0,DyS
3,50,0.8,0.8,0.8,0.0,SORD
1,55,0.2,0.2,0.24,0.04,CC
1,55,0.2,0.2,0.23,0.03,ACC
1,55,0.2,0.2,0.24,0.04,PCC
1,55,0.2,0.2,0.21,0.01,PACC
1,55,0.2,0.2,0.23,0.03,X
1,55,0.2,0.2,0.23,0.03,MAX
1,55,0.2,0.2,0.19,0.01,T50
1,55,0.2,0.2,0.21,0.01,MS
1,55,0.2,0.2,0.21,0.01,HDy
1,55,0.2,0.2,0.21,0.01,DyS
1,55,0.2,0.2,0.21,0.01,SORD
2,55,0.2,0.2,0.22,0.02,CC
2,55,0.2,0.2,0.21,0.01,ACC
2,55,0.2,0.2,0.25,0.05,PCC
2,55,0.2,0.2,0.2,0.0,PACC
2,55,0.2,0.2,0.21,0.01,X
2,55,0.2,0.2,0.21,0.01,MAX
2,55,0.2,0.2,0.23,0.03,T50
2,55,0.2,0.2,0.21,0.01,MS
2,55,0.2,0.2,0.22,0.02,HDy
2,55,0.2,0.2,0.22,0.02,DyS
2,55,0.2,0.2,0.21,0.01,SORD
3,55,0.2,0.2,0.2,0.0,CC
3,55,0.2,0.2,0.19,0.01,ACC
3,55,0.2,0.2,0.23,0.03,PCC
3,55,0.2,0.2,0.19,0.01,PACC
3,55,0.2,0.2,0.19,0.01,X
3,55,0.2,0.2,0.19,0.01,MAX
3,55,0.2,0.2,0.23,0.03,T50
3,55,0.2,0.2,0.2,0.0,MS
3,55,0.2,0.2,0.22,0.02,HDy
3,55,0.2,0.2,0.21,0.01,DyS
3,55,0.2,0.2,0.2,0.0,SORD
1,55,0.5,0.49,0.45,0.04,CC
1,55,0.5,0.49,0.47,0.02,ACC
1,55,0.5,0.49,0.49,0.0,PCC
1,55,0.5,0.49,0.46,0.03,PACC
1,55,0.5,0.49,0.47,0.02,X
1,55,0.5,0.49,0.47,0.02,MAX
1,55,0.5,0.49,0.48,0.01,T50
1,55,0.5,0.49,0.47,0.02,MS
1,55,0.5,0.49,0.49,0.0,HDy
1,55,0.5,0.49,0.47,0.02,DyS
1,55,0.5,0.49,0.47,0.02,SORD
2,55,0.5,0.49,0.49,0.0,CC
2,55,0.5,0.49,0.49,0.0,ACC
2,55,0.5,0.49,0.51,0.02,PCC
2,55,0.5,0.49,0.49,0.0,PACC
2,55,0.5,0.49,0.49,0.0,X
2,55,0.5,0.49,0.49,0.0,MAX
2,55,0.5,0.49,0.52,0.03,T50
2,55,0.5,0.49,0.5,0.01,MS
2,55,0.5,0.49,0.51,0.02,HDy
2,55,0.5,0.49,0.49,0.0,DyS
2,55,0.5,0.49,0.5,0.01,SORD
3,55,0.5,0.49,0.51,0.02,CC
3,55,0.5,0.49,0.51,0.02,ACC
3,55,0.5,0.49,0.52,0.03,PCC
3,55,0.5,0.49,0.49,0.0,PACC
3,55,0.5,0.49,0.51,0.02,X
3,55,0.5,0.49,0.51,0.02,MAX
3,55,0.5,0.49,0.52,0.03,T50
3,55,0.5,0.49,0.51,0.02,MS
3,55,0.5,0.49,0.52,0.03,HDy
3,55,0.5,0.49,0.5,0.01,DyS
3,55,0.5,0.49,0.5,0.01,SORD
1,55,0.8,0.8,0.78,0.02,CC
1,55,0.8,0.8,0.79,0.01,ACC
1,55,0.8,0.8,0.78,0.02,PCC
1,55,0.8,0.8,0.78,0.02,PACC
1,55,0.8,0.8,0.79,0.01,X
1,55,0.8,0.8,0.79,0.01,MAX
1,55,0.8,0.8,0.79,0.01,T50
1,55,0.8,0.8,0.8,0.0,MS
1,55,0.8,0.8,0.81,0.01,HDy
1,55,0.8,0.8,0.79,0.01,DyS
1,55,0.8,0.8,0.79,0.01,SORD
2,55,0.8,0.8,0.78,0.02,CC
2,55,0.8,0.8,0.79,0.01,ACC
2,55,0.8,0.8,0.8,0.0,PCC
2,55,0.8,0.8,0.79,0.01,PACC
2,55,0.8,0.8,0.81,0.01,X
2,55,0.8,0.8,0.79,0.01,MAX
2,55,0.8,0.8,0.85,0.05,T50
2,55,0.8,0.8,0.81,0.01,MS
2,55,0.8,0.8,0.83,0.03,HDy
2,55,0.8,0.8,0.81,0.01,DyS
2,55,0.8,0.8,0.81,0.01,SORD
3,55,0.8,0.8,0.8,0.0,CC
3,55,0.8,0.8,0.81,0.01,ACC
3,55,0.8,0.8,0.8,0.0,PCC
3,55,0.8,0.8,0.8,0.0,PACC
3,55,0.8,0.8,0.81,0.01,X
3,55,0.8,0.8,0.81,0.01,MAX
3,55,0.8,0.8,0.81,0.01,T50
3,55,0.8,0.8,0.81,0.01,MS
3,55,0.8,0.8,0.83,0.03,HDy
3,55,0.8,0.8,0.81,0.01,DyS
3,55,0.8,0.8,0.81,0.01,SORD
1,60,0.2,0.2,0.2,0.0,CC
1,60,0.2,0.2,0.21,0.01,ACC
1,60,0.2,0.2,0.23,0.03,PCC
1,60,0.2,0.2,0.19,0.01,PACC
1,60,0.2,0.2,0.21,0.01,X
1,60,0.2,0.2,0.21,0.01,MAX
1,60,0.2,0.2,0.19,0.01,T50
1,60,0.2,0.2,0.2,0.0,MS
1,60,0.2,0.2,0.19,0.01,HDy
1,60,0.2,0.2,0.19,0.01,DyS
1,60,0.2,0.2,0.2,0.0,SORD
2,60,0.2,0.2,0.2,0.0,CC
2,60,0.2,0.2,0.19,0.01,ACC
2,60,0.2,0.2,0.23,0.03,PCC
2,60,0.2,0.2,0.18,0.02,PACC
2,60,0.2,0.2,0.19,0.01,X
2,60,0.2,0.2,0.19,0.01,MAX
2,60,0.2,0.2,0.19,0.01,T50
2,60,0.2,0.2,0.19,0.01,MS
2,60,0.2,0.2,0.2,0.0,HDy
2,60,0.2,0.2,0.18,0.02,DyS
2,60,0.2,0.2,0.19,0.01,SORD
3,60,0.2,0.2,0.2,0.0,CC
3,60,0.2,0.2,0.19,0.01,ACC
3,60,0.2,0.2,0.21,0.01,PCC
3,60,0.2,0.2,0.19,0.01,PACC
3,60,0.2,0.2,0.19,0.01,X
3,60,0.2,0.2,0.19,0.01,MAX
3,60,0.2,0.2,0.21,0.01,T50
3,60,0.2,0.2,0.19,0.01,MS
3,60,0.2,0.2,0.2,0.0,HDy
3,60,0.2,0.2,0.19,0.01,DyS
3,60,0.2,0.2,0.19,0.01,SORD
1,60,0.5,0.5,0.5,0.0,CC
1,60,0.5,0.5,0.5,0.0,ACC
1,60,0.5,0.5,0.51,0.01,PCC
1,60,0.5,0.5,0.49,0.01,PACC
1,60,0.5,0.5,0.52,0.02,X
1,60,0.5,0.5,0.5,0.0,MAX
1,60,0.5,0.5,0.4,0.1,T50
1,60,0.5,0.5,0.5,0.0,MS
1,60,0.5,0.5,0.51,0.01,HDy
1,60,0.5,0.5,0.5,0.0,DyS
1,60,0.5,0.5,0.5,0.0,SORD
2,60,0.5,0.5,0.52,0.02,CC
2,60,0.5,0.5,0.52,0.02,ACC
2,60,0.5,0.5,0.53,0.03,PCC
2,60,0.5,0.5,0.52,0.02,PACC
2,60,0.5,0.5,0.52,0.02,X
2,60,0.5,0.5,0.52,0.02,MAX
2,60,0.5,0.5,0.55,0.05,T50
2,60,0.5,0.5,0.52,0.02,MS
2,60,0.5,0.5,0.54,0.04,HDy
2,60,0.5,0.5,0.52,0.02,DyS
2,60,0.5,0.5,0.52,0.02,SORD
3,60,0.5,0.5,0.48,0.02,CC
3,60,0.5,0.5,0.48,0.02,ACC
3,60,0.5,0.5,0.49,0.01,PCC
3,60,0.5,0.5,0.48,0.02,PACC
3,60,0.5,0.5,0.48,0.02,X
3,60,0.5,0.5,0.48,0.02,MAX
3,60,0.5,0.5,0.51,0.01,T50
3,60,0.5,0.5,0.48,0.02,MS
3,60,0.5,0.5,0.51,0.01,HDy
3,60,0.5,0.5,0.48,0.02,DyS
3,60,0.5,0.5,0.48,0.02,SORD
1,60,0.8,0.8,0.8,0.0,CC
1,60,0.8,0.8,0.81,0.01,ACC
1,60,0.8,0.8,0.8,0.0,PCC
1,60,0.8,0.8,0.8,0.0,PACC
1,60,0.8,0.8,0.81,0.01,X
1,60,0.8,0.8,0.81,0.01,MAX
1,60,0.8,0.8,0.85,0.05,T50
1,60,0.8,0.8,0.81,0.01,MS
1,60,0.8,0.8,0.81,0.01,HDy
1,60,0.8,0.8,0.8,0.0,DyS
1,60,0.8,0.8,0.81,0.01,SORD
2,60,0.8,0.8,0.78,0.02,CC
2,60,0.8,0.8,0.79,0.01,ACC
2,60,0.8,0.8,0.79,0.01,PCC
2,60,0.8,0.8,0.79,0.01,PACC
2,60,0.8,0.8,0.81,0.01,X
2,60,0.8,0.8,0.79,0.01,MAX
2,60,0.8,0.8,0.87,0.07,T50
2,60,0.8,0.8,0.8,0.0,MS
2,60,0.8,0.8,0.81,0.01,HDy
2,60,0.8,0.8,0.8,0.0,DyS
2,60,0.8,0.8,0.8,0.0,SORD
3,60,0.8,0.8,0.77,0.03,CC
3,60,0.8,0.8,0.78,0.02,ACC
3,60,0.8,0.8,0.77,0.03,PCC
3,60,0.8,0.8,0.77,0.03,PACC
3,60,0.8,0.8,0.77,0.03,X
3,60,0.8,0.8,0.77,0.03,MAX
3,60,0.8,0.8,0.81,0.01,T50
3,60,0.8,0.8,0.78,0.02,MS
3,60,0.8,0.8,0.79,0.01,HDy
3,60,0.8,0.8,0.77,0.03,DyS
3,60,0.8,0.8,0.77,0.03,SORD
1,65,0.2,0.2,0.22,0.02,CC
1,65,0.2,0.2,0.21,0.01,ACC
1,65,0.2,0.2,0.24,0.04,PCC
1,65,0.2,0.2,0.2,0.0,PACC
1,65,0.2,0.2,0.21,0.01,X
1,65,0.2,0.2,0.21,0.01,MAX
1,65,0.2,0.2,0.23,0.03,T50
1,65,0.2,0.2,0.21,0.01,MS
1,65,0.2,0.2,0.23,0.03,HDy
1,65,0.2,0.2,0.21,0.01,DyS
1,65,0.2,0.2,0.21,0.01,SORD
2,65,0.2,0.2,0.22,0.02,CC
2,65,0.2,0.2,0.21,0.01,ACC
2,65,0.2,0.2,0.22,0.02,PCC
2,65,0.2,0.2,0.19,0.01,PACC
2,65,0.2,0.2,0.21,0.01,X
2,65,0.2,0.2,0.21,0.01,MAX
2,65,0.2,0.2,0.21,0.01,T50
2,65,0.2,0.2,0.19,0.01,MS
2,65,0.2,0.2,0.2,0.0,HDy
2,65,0.2,0.2,0.19,0.01,DyS
2,65,0.2,0.2,0.19,0.01,SORD
3,65,0.2,0.2,0.25,0.05,CC
3,65,0.2,0.2,0.24,0.04,ACC
3,65,0.2,0.2,0.26,0.06,PCC
3,65,0.2,0.2,0.23,0.03,PACC
3,65,0.2,0.2,0.24,0.04,X
3,65,0.2,0.2,0.24,0.04,MAX
3,65,0.2,0.2,0.19,0.01,T50
3,65,0.2,0.2,0.24,0.04,MS
3,65,0.2,0.2,0.23,0.03,HDy
3,65,0.2,0.2,0.23,0.03,DyS
3,65,0.2,0.2,0.24,0.04,SORD
1,65,0.5,0.49,0.51,0.02,CC
1,65,0.5,0.49,0.51,0.02,ACC
1,65,0.5,0.49,0.5,0.01,PCC
1,65,0.5,0.49,0.49,0.0,PACC
1,65,0.5,0.49,0.51,0.02,X
1,65,0.5,0.49,0.51,0.02,MAX
1,65,0.5,0.49,0.45,0.04,T50
1,65,0.5,0.49,0.5,0.01,MS
1,65,0.5,0.49,0.51,0.02,HDy
1,65,0.5,0.49,0.49,0.0,DyS
1,65,0.5,0.49,0.49,0.0,SORD
2,65,0.5,0.49,0.49,0.0,CC
2,65,0.5,0.49,0.49,0.0,ACC
2,65,0.5,0.49,0.51,0.02,PCC
2,65,0.5,0.49,0.49,0.0,PACC
2,65,0.5,0.49,0.49,0.0,X
2,65,0.5,0.49,0.49,0.0,MAX
2,65,0.5,0.49,0.49,0.0,T50
2,65,0.5,0.49,0.5,0.01,MS
2,65,0.5,0.49,0.51,0.02,HDy
2,65,0.5,0.49,0.5,0.01,DyS
2,65,0.5,0.49,0.5,0.01,SORD
3,65,0.5,0.49,0.48,0.01,CC
3,65,0.5,0.49,0.48,0.01,ACC
3,65,0.5,0.49,0.5,0.01,PCC
3,65,0.5,0.49,0.48,0.01,PACC
3,65,0.5,0.49,0.48,0.01,X
3,65,0.5,0.49,0.48,0.01,MAX
3,65,0.5,0.49,0.51,0.02,T50
3,65,0.5,0.49,0.49,0.0,MS
3,65,0.5,0.49,0.51,0.02,HDy
3,65,0.5,0.49,0.49,0.0,DyS
3,65,0.5,0.49,0.49,0.0,SORD
1,65,0.8,0.8,0.78,0.02,CC
1,65,0.8,0.8,0.79,0.01,ACC
1,65,0.8,0.8,0.78,0.02,PCC
1,65,0.8,0.8,0.79,0.01,PACC
1,65,0.8,0.8,0.79,0.01,X
1,65,0.8,0.8,0.79,0.01,MAX
1,65,0.8,0.8,0.84,0.04,T50
1,65,0.8,0.8,0.79,0.01,MS
1,65,0.8,0.8,0.81,0.01,HDy
1,65,0.8,0.8,0.79,0.01,DyS
1,65,0.8,0.8,0.79,0.01,SORD
2,65,0.8,0.8,0.8,0.0,CC
2,65,0.8,0.8,0.81,0.01,ACC
2,65,0.8,0.8,0.8,0.0,PCC
2,65,0.8,0.8,0.81,0.01,PACC
2,65,0.8,0.8,0.81,0.01,X
2,65,0.8,0.8,0.81,0.01,MAX
2,65,0.8,0.8,0.84,0.04,T50
2,65,0.8,0.8,0.81,0.01,MS
2,65,0.8,0.8,0.81,0.01,HDy
2,65,0.8,0.8,0.8,0.0,DyS
2,65,0.8,0.8,0.81,0.01,SORD
3,65,0.8,0.8,0.78,0.02,CC
3,65,0.8,0.8,0.79,0.01,ACC
3,65,0.8,0.8,0.79,0.01,PCC
3,65,0.8,0.8,0.79,0.01,PACC
3,65,0.8,0.8,0.79,0.01,X
3,65,0.8,0.8,0.79,0.01,MAX
3,65,0.8,0.8,0.79,0.01,T50
